#CF1a	Mx	My	Mz
-0.0212409	35.2916700	-8.7618330	1.2180940
-0.0217292	35.2916700	-8.7039100	1.2469010
-0.0221870	35.2916700	-8.6459860	1.2469010
-0.0226142	35.2916700	-8.4432510	1.2757070
-0.0234687	35.2916700	-8.3853260	1.3045140
-0.0241707	35.2628700	-8.1246680	1.3333200
-0.0247505	35.2052800	-8.0667440	1.3333200
-0.0251167	35.1764800	-8.0088200	1.3621260
-0.0255745	35.1764800	-7.8060860	1.3621260
-0.0258492	35.1476900	-7.7481610	1.3909330
-0.0263070	35.0900900	-7.5454270	1.3909330
-0.0270699	35.0612900	-7.4875030	1.4197390
-0.0281381	35.0325000	-7.2847680	1.4197390
-0.0289621	35.0325000	-7.2268440	1.4485460
-0.0296335	35.0325000	-6.9661860	1.4485460
-0.0302744	35.0325000	-6.9082610	1.4773520
-0.0310678	35.0037000	-6.6476030	1.4773520
-0.0320139	34.9749100	-6.4448680	1.4773520
-0.0334483	34.9749100	-6.2421340	1.4773520
-0.0354625	35.2916700	-6.0104370	1.4773520
-0.0374462	35.6084300	-5.7497790	1.4773520
-0.0390027	35.8100100	-5.6918540	1.4773520
-0.0402844	35.8388100	-5.4022340	1.4485460
-0.0412305	35.8388100	-5.3153480	1.3909330
-0.0419324	35.7236200	-4.9678030	1.3621260
-0.0428175	35.6948200	-4.7650690	1.3333200
-0.0444350	35.7524100	-4.5333720	1.3045140
-0.0463271	36.2131600	-4.3306370	1.3045140
-0.0480972	36.5011300	-4.1279030	1.2757070
-0.0494400	36.5587200	-4.0410170	1.2469010
-0.0504471	36.5875200	-3.8093200	1.2180940
-0.0509354	36.4723300	-3.7513960	1.1892880
-0.0513932	36.2131600	-3.6934720	1.1604820
-0.0522172	36.2131600	-3.4328130	1.1316750
-0.0532243	36.2131600	-3.4038520	1.1028690
-0.0537736	36.5011300	-3.3459270	1.0740620
-0.0539872	36.7027100	-3.3169650	1.0452560
-0.0539872	36.7603000	-3.3169650	1.0164490
-0.0534074	36.7603000	-3.3169650	0.9876431
-0.0523698	36.5587200	-3.3169650	0.9588366
-0.0515152	36.5011300	-3.5197000	0.9300302
-0.0510880	36.5011300	-3.5776240	0.9300302
-0.0506912	36.6451100	-3.6355480	0.9012238
-0.0500809	36.8466900	-3.8382820	0.9012238
-0.0493484	36.8754800	-3.8962070	0.9012238
-0.0483108	36.8754800	-4.1858270	0.9012238
-0.0467544	36.5299300	-4.4754480	0.9012238
-0.0451369	36.2131600	-4.6781820	0.9012238
-0.0438551	36.1555700	-4.8809170	0.9012238
-0.0428785	36.1267700	-4.9388410	0.9012238
-0.0416883	36.0979700	-5.1415750	0.9012238
-0.0404676	36.0691800	-5.2284620	0.9300302
-0.0393078	36.0403800	-5.5180820	0.9588366
-0.0378735	35.7236200	-5.7787410	0.9876431
-0.0364391	35.4068600	-6.0394000	1.0452560
-0.0353099	35.3780600	-6.3000580	1.0740620
-0.0346080	35.3780600	-6.5027920	1.0740620
-0.0336924	35.4356500	-6.7344890	1.1028690
-0.0327158	35.4932400	-6.9372230	1.1028690
-0.0315867	35.5508400	-7.1399580	1.1028690
-0.0303354	35.5796400	-7.3716550	1.1028690
-0.0289316	35.5796400	-7.5743890	1.1028690
-0.0277108	35.5796400	-7.7771230	1.1028690
-0.0269478	35.5796400	-7.9798580	1.1028690
-0.0262154	35.5796400	-8.0667440	1.1028690
-0.0254830	35.6948200	-8.2984410	1.1028690
-0.0248726	35.7812100	-8.3563640	1.0740620
-0.0243233	35.8388100	-8.4432510	1.0452560
-0.0237129	35.8676000	-8.6749480	1.0164490
-0.0232856	35.8676000	-8.7328710	0.8436109
-0.0232551	36.0691800	-8.9356060	0.8148046
-0.0230415	36.3283500	-8.9935300	0.7571917
-0.0226142	36.3571400	-9.0514550	0.7283853
-0.0220649	36.4435300	-9.2541890	0.5267403
-0.0216681	36.5011300	-9.2831510	0.4979339
-0.0212104	36.5299300	-9.3410750	0.4403211
-0.0209357	36.5587200	-9.3989990	0.4115146
-0.0209357	36.7890900	-9.4279610	0.1810633
-0.0211188	37.1058600	-9.4858860	0.1522568
-0.0211493	37.3362300	-9.5438090	0.1234504
-0.0211799	37.3650300	-9.6017330	0.0946440
-0.0211188	37.3938300	-9.6306950	-0.1070009
-0.0207221	37.3938300	-9.6596570	-0.1358074
-0.0203253	37.3938300	-9.6596570	-0.1646138
-0.0202948	37.3938300	-9.6886200	-0.1934202
-0.0202948	37.5378100	-9.7175820	-0.3662587
-0.0203559	37.7969800	-9.7465440	-0.3950652
-0.0203559	37.8545700	-9.7755060	-0.4238716
-0.0201117	37.8833700	-9.8334300	-0.4526780
-0.0195624	37.8833700	-9.8623920	-0.6255165
-0.0190436	37.8833700	-9.8623920	-0.6543229
-0.0188299	37.8833700	-9.8623920	-0.7119358
-0.0189215	37.9985500	-9.8623920	-0.7407422
-0.0197455	38.4881000	-9.8623920	-0.7983550
-0.0205084	38.8048600	-9.8623920	-0.8271615
-0.0208441	39.0064400	-9.8623920	-0.8847743
-0.0208747	39.0064400	-9.8623920	-0.9135807
-0.0207831	38.9200500	-9.8623920	-1.0000000
-0.0204474	38.6608800	-9.8623920	-1.0288060
-0.0204474	38.6608800	-9.8623920	-1.0864190
-0.0209052	38.8048600	-9.8044680	-1.1152260
-0.0215766	39.0640300	-9.7755060	-1.1440320
-0.0219733	39.1216200	-9.7465440	-1.1728390
-0.0220344	39.1504200	-9.7175820	-1.2016450
-0.0220649	39.1504200	-9.7175820	-1.2304510
-0.0220649	38.7760600	-9.6886200	-1.2304510
-0.0220649	38.7184700	-9.6306950	-1.2592580
-0.0224616	38.7184700	-9.3989990	-1.2592580
-0.0229499	38.8912500	-9.3700370	-1.2592580
-0.0232856	39.1216200	-9.3410750	-1.2592580
-0.0235603	39.1504200	-9.3410750	-1.2592580
-0.0235908	39.1504200	-9.3410750	-1.2592580
-0.0235908	38.8336600	-9.3410750	-1.2592580
-0.0232246	38.4593000	-9.3121130	-1.2592580
-0.0231941	38.4305000	-9.2831510	-1.2880640
-0.0232246	38.5169000	-9.2831510	-1.2880640
-0.0238350	38.8336600	-9.2252260	-1.2880640
-0.0244148	39.0640300	-9.1962640	-1.2880640
-0.0247505	39.0928300	-9.1673020	-1.3168710
-0.0247810	39.0928300	-9.1383400	-1.3456770
-0.0247810	38.8336600	-9.1093780	-1.3744830
-0.0247810	38.8048600	-9.0804170	-1.4320960
-0.0250252	38.8048600	-8.9935300	-1.4609030
-0.0255745	39.0640300	-8.7618330	-1.4897090
-0.0261238	39.2656100	-8.7039100	-1.5185160
-0.0267342	39.3232000	-8.6459860	-1.5473220
-0.0273446	39.3520000	-8.5590990	-1.5761280
-0.0276803	39.3807900	-8.5011750	-1.7777730
-0.0279550	39.3807900	-8.4722130	-1.7777730
-0.0282907	39.4095900	-8.4142890	-1.8065800
-0.0283517	39.6399700	-8.3853260	-1.8353860
-0.0284127	39.6975600	-8.3563640	-1.8929990
-0.0284127	39.9855200	-8.3274020	-1.9218060
-0.0281991	40.0143200	-8.3274020	-2.0946440
-0.0281381	40.0431200	-8.2984410	-2.1234510
-0.0280770	40.0719100	-8.2984410	-2.1522570
-0.0280770	40.3022900	-8.2984410	-2.1810630
-0.0280770	40.5326600	-8.2984410	-2.2098700
-0.0280770	40.5614500	-8.2984410	-2.2386760
-0.0274972	40.5902500	-8.2984410	-2.2674830
-0.0267647	40.6190500	-8.3563640	-2.2962890
-0.0260628	40.6190500	-8.4432510	-2.3250950
-0.0254830	40.6190500	-8.6170230	-2.3539020
-0.0254219	40.7918300	-8.6459860	-2.3827080
-0.0253914	40.9934000	-8.7328710	-2.4115150
-0.0253304	41.0222000	-8.7618330	-2.4403210
-0.0247810	41.0222000	-8.7907950	-2.4403210
-0.0243843	40.9646100	-8.8197570	-2.4403210
-0.0242927	40.7630300	-8.8487200	-2.4403210
-0.0242622	40.7054400	-8.8487200	-2.4403210
-0.0245064	40.6766400	-8.8487200	-2.4403210
-0.0255745	40.7918300	-8.8487200	-2.4403210
-0.0265206	41.0510000	-8.8487200	-2.4403210
-0.0269173	41.0798000	-8.8197570	-2.4403210
-0.0271310	41.0798000	-8.6170230	-2.4403210
-0.0271920	40.7630300	-8.3853260	-2.4403210
-0.0275582	40.5614500	-8.3274020	-2.4115150
-0.0282907	40.5326600	-8.0088200	-2.3827080
-0.0295724	40.6190500	-7.9508960	-2.3539020
-0.0310678	40.8782200	-7.6612750	-2.3250950
-0.0323496	40.9070200	-7.5743890	-2.2674830
-0.0332957	40.9358100	-7.3426920	-2.2386760
-0.0338450	40.8782200	-7.2847680	-2.0658380
-0.0341807	40.5614500	-7.0241100	-2.0370310
-0.0345470	40.4750700	-6.9372230	-2.0082250
-0.0353404	40.4462700	-6.6476030	-1.9794180
-0.0362865	40.5326600	-6.5896790	-1.9506120
-0.0371105	40.5902500	-6.3869440	-1.9218060
-0.0376598	40.6190500	-6.3579820	-1.8353860
-0.0381787	40.6190500	-6.2710960	-1.8065800
-0.0385144	40.6190500	-6.2131720	-1.6337410
-0.0387890	40.3886800	-5.9814750	-1.6337410
-0.0392163	40.3598800	-5.9525130	-1.6337410
-0.0401013	40.3598800	-5.6918540	-1.6049350
-0.0410474	40.5614500	-5.6339310	-1.5761280
-0.0420545	40.6190500	-5.2863860	-1.5473220
-0.0430616	40.6766400	-5.1995000	-1.5185160
-0.0440077	40.7342400	-4.9098790	-1.4897090
-0.0446181	40.7342400	-4.8519550	-1.4320960
-0.0449538	40.7342400	-4.7940310	-1.4320960
-0.0454421	40.7342400	-4.7361060	-1.4032900
-0.0459914	40.7342400	-4.6781820	-1.4032900
-0.0462661	40.7342400	-4.6492200	-1.3744830
-0.0465102	40.7630300	-4.5912960	-1.3744830
-0.0467238	40.8206300	-4.5333720	-1.3744830
-0.0467849	40.8782200	-4.4754480	-1.3744830
-0.0468154	40.9070200	-4.4464860	-1.3744830
-0.0468154	40.9070200	-4.4464860	-1.3744830
-0.0466933	40.9358100	-4.4464860	-1.3744830
-0.0466323	40.9358100	-4.4464860	-1.3744830
-0.0462966	40.9358100	-4.4464860	-1.3456770
-0.0462661	40.9934000	-4.4464860	-1.3456770
-0.0462355	41.2525700	-4.4464860	-1.3456770
-0.0462050	41.3101700	-4.4175240	-1.3456770
-0.0462050	41.3677600	-4.4175240	-1.3168710
-0.0462050	41.4253600	-4.4175240	-1.3168710
-0.0461745	41.4829500	-4.4175240	-1.3168710
-0.0458693	41.5117500	-4.4175240	-1.3168710
-0.0458083	41.5117500	-4.4175240	-1.3168710
-0.0457778	41.5405400	-4.3885620	-1.3168710
-0.0459304	41.5405400	-4.3306370	-1.3168710
-0.0465407	41.5405400	-4.1279030	-1.2880640
-0.0473342	41.5693400	-4.0989410	-1.2880640
-0.0480056	41.5981400	-4.0410170	-1.2880640
-0.0482803	41.5981400	-4.0120550	-1.2304510
-0.0483413	41.4829500	-3.9541310	-1.2016450
-0.0487686	41.4541500	-3.8962070	-1.0576130
-0.0491043	41.4253600	-3.6645100	-1.0576130
-0.0493790	41.3965600	-3.6355480	-1.0288060
-0.0498673	41.3965600	-3.5776240	-1.0288060
-0.0503250	41.3965600	-3.5486620	-1.0000000
-0.0503555	41.3965600	-3.5486620	-0.9711936
-0.0502945	41.2237800	-3.5486620	-0.9711936
-0.0499283	41.0222000	-3.5486620	-0.9423872
-0.0495926	40.9934000	-3.5486620	-0.9423872
-0.0493179	40.9934000	-3.5486620	-0.9135807
-0.0489822	40.9934000	-3.5486620	-0.8847743
-0.0488907	41.3677600	-3.6065860	-0.8847743
-0.0481887	41.4253600	-3.8962070	-0.8847743
-0.0470290	41.4541500	-4.0989410	-0.8847743
-0.0453505	41.4541500	-4.4754480	-0.8847743
-0.0435804	41.4541500	-4.7650690	-0.8847743
-0.0416883	41.4253600	-5.1415750	-0.9135807
-0.0399793	41.3965600	-5.4601580	-1.1440320
-0.0385449	41.5117500	-5.8366650	-1.1440320
-0.0372021	41.8285100	-6.1552480	-1.1728390
-0.0356456	41.8861000	-6.5027920	-1.2016450
-0.0340892	41.9437000	-6.7924130	-1.4032900
-0.0325327	41.9724900	-7.0820340	-1.4320960
-0.0309763	42.0012900	-7.3716550	-1.4609030
-0.0294198	42.0300900	-7.7191990	-1.4897090
-0.0281076	42.0588800	-7.9508960	-1.7201600
-0.0269478	42.4044400	-8.2984410	-1.7489670
-0.0256661	42.4908300	-8.5301370	-1.7777730
-0.0241096	42.6636100	-8.7907950	-1.8065800
-0.0226753	42.6924100	-9.0514550	-2.0370310
-0.0210578	42.7212100	-9.4279610	-2.0370310
-0.0193182	42.7212100	-9.6886200	-2.0658380
-0.0174871	42.7212100	-10.0940900	-2.0946440
-0.0160527	42.7212100	-10.2968200	-2.1522570
-0.0145573	42.7212100	-10.6154100	-2.1810630
-0.0130009	42.7500000	-10.8471000	-2.2386760
-0.0114444	42.7500000	-11.1946500	-2.2386760
-0.0101627	42.7500000	-11.4263400	-2.2962890
-0.0087893	42.7788000	-11.7738900	-2.2962890
-0.0072329	42.7788000	-12.0055800	-2.3539020
-0.0058901	42.7788000	-12.2662400	-2.3539020
-0.0048524	42.7500000	-12.3241700	-2.3827080
-0.0037843	42.6924100	-12.6137900	-2.3827080
-0.0027772	42.6636100	-12.6717100	-2.4115150
-0.0020142	42.6348200	-12.9323700	-2.4115150
-0.0015564	42.6348200	-12.9903000	-2.4115150
-0.0009461	42.6348200	-13.2509500	-2.4403210
-0.0005188	42.6060200	-13.3088800	-2.4691270
-0.0001221	42.5772200	-13.5116100	-2.4979340
0.0003052	42.5196300	-13.5405700	-2.5267400
0.0007630	42.4332400	-13.5985000	-2.5555470
0.0007935	42.4332400	-13.6274600	-2.5843530
0.0007324	42.4332400	-13.6564200	-2.5843530
0.0001831	42.5196300	-13.6564200	-2.6131600
-0.0001526	42.5484200	-13.6564200	-2.6419660
-0.0004883	42.5772200	-13.6564200	-2.6995790
-0.0005188	42.5772200	-13.6564200	-2.7283850
-0.0005188	42.4908300	-13.6564200	-2.7859980
-0.0005188	42.4620400	-13.6564200	-2.8148050
-0.0009156	42.4620400	-13.6564200	-2.8436110
-0.0016480	42.6060200	-13.6564200	-2.8724170
-0.0024110	42.8651900	-13.4536900	-2.9300300
-0.0032655	43.1531600	-13.4247300	-2.9588370
-0.0038759	43.1819500	-13.3378400	-3.0452560
-0.0039369	43.1819500	-13.2799200	-3.0740620
-0.0039674	42.9515800	-13.0771800	-3.2469010
-0.0040284	42.9227800	-13.0482200	-3.2469010
-0.0045778	42.9227800	-12.9903000	-3.2757070
-0.0051881	42.9803800	-12.9323700	-3.2757070
-0.0057985	43.2395400	-12.6717100	-3.2757070
-0.0063784	43.2971400	-12.6427500	-3.3045140
-0.0064394	43.2971400	-12.5558600	-3.3045140
-0.0064394	42.9515800	-12.5269000	-3.3045140
-0.0060732	42.6060200	-12.4400200	-3.3045140
-0.0060427	42.5484200	-12.4110500	-3.3045140
-0.0060427	42.5196300	-12.3241700	-3.3045140
-0.0065920	42.5196300	-12.1214300	-3.3045140
-0.0074770	42.6636100	-12.0635100	-3.3045140
-0.0081484	42.6924100	-11.8607700	-3.3045140
-0.0085757	42.6924100	-11.8028500	-3.3045140
-0.0088198	42.4908300	-11.7159600	-3.3045140
-0.0093081	42.2892600	-11.5132300	-3.3045140
-0.0097964	42.2316600	-11.4553100	-3.3045140
-0.0103763	42.2028700	-11.2236100	-3.3045140
-0.0109867	42.2028700	-11.1946500	-3.3045140
-0.0115970	42.2028700	-11.1367200	-3.2757070
-0.0119633	42.2028700	-11.0788000	-3.2469010
-0.0122379	42.2028700	-10.8181400	-3.2469010
-0.0124821	42.2028700	-10.7891800	-3.2180940
-0.0125431	41.9724900	-10.7312500	-3.1892880
-0.0125736	41.9149000	-10.7022900	-3.1892880
-0.0126041	41.8573100	-10.7022900	-3.1892880
-0.0126652	41.8285100	-10.6733300	-3.1604820
-0.0129093	41.8285100	-10.6443700	-3.1316750
-0.0129399	41.7997100	-10.5864400	-3.1028690
-0.0130009	41.7421200	-10.5285200	-3.0740620
-0.0132450	41.6845200	-10.4706000	-3.0452560
-0.0133366	41.4541500	-10.4126700	-3.0164490
-0.0133671	41.2237800	-10.3837100	-2.9588370
-0.0133671	41.1661900	-10.3547500	-2.9300300
-0.0133671	41.1085900	-10.3257800	-2.9012240
-0.0130619	40.9070200	-10.3257800	-2.8724170
-0.0126652	40.8782200	-10.3257800	-2.8436110
-0.0126347	40.8494200	-10.3257800	-2.8148050
-0.0125736	40.8206300	-10.3257800	-2.7571920
-0.0121769	40.5614500	-10.3257800	-2.7283850
-0.0116276	40.3022900	-10.3257800	-2.6995790
-0.0112308	40.0431200	-10.3257800	-2.6707720
-0.0108341	39.9567300	-10.3257800	-2.6131600
-0.0107730	39.8991300	-10.3257800	-2.5843530
-0.0107425	39.8703400	-10.3257800	-2.5267400
-0.0107425	39.8703400	-10.2968200	-2.4979340
-0.0107425	39.8703400	-10.2678600	-2.4403210
-0.0107425	39.8703400	-10.2678600	-2.4115150
-0.0105594	39.8127400	-10.2389000	-2.3827080
-0.0102847	39.4671800	-10.2099400	-2.3539020
-0.0100101	39.2368100	-10.1809700	-2.3250950
-0.0099796	39.2080100	-10.1230500	-2.2962890
-0.0101932	39.2080100	-10.0651300	-2.2674830
-0.0109256	39.2080100	-9.8044680	-2.2386760
-0.0114750	39.2080100	-9.7465440	-2.1810630
-0.0120243	39.2080100	-9.5438090	-2.1522570
-0.0124210	38.9200500	-9.4858860	-1.9506120
-0.0128483	38.5744900	-9.2831510	-1.9506120
-0.0133671	38.5456900	-9.2541890	-1.9218060
-0.0142521	38.5169000	-9.1673020	-1.8929990
-0.0150151	38.5169000	-8.9645680	-1.6913540
-0.0155339	38.5169000	-8.9066440	-1.6625480
-0.0155950	38.5169000	-8.8197570	-1.4897090
-0.0156865	38.4881000	-8.6170230	-1.4609030
-0.0156865	37.9409600	-8.5880610	-1.3168710
-0.0156865	37.5090100	-8.5301370	-1.2880640
-0.0157170	37.4802100	-8.4722130	-1.2592580
-0.0167547	37.4802100	-8.2984410	-1.2304510
-0.0175787	37.4802100	-8.2405170	-0.9135807
-0.0183111	37.4802100	-7.9219340	-0.8847743
-0.0188604	37.4802100	-7.8640090	-0.7407422
-0.0191351	37.2498400	-7.6612750	-0.7119358
-0.0191351	36.8466900	-7.6323130	-0.5390972
-0.0191351	36.5587200	-7.5743890	-0.5102909
-0.0191351	36.5299300	-7.5454270	-0.4814844
-0.0191351	36.5011300	-7.5454270	-0.4526780
-0.0191351	36.4723300	-7.5164650	-0.2222266
-0.0191351	36.4147400	-7.4585400	-0.1934202
-0.0191351	36.3571400	-7.4295780	-0.1646138
-0.0191351	36.0403800	-7.3716550	-0.1358074
-0.0191351	35.9827900	-7.3426920	-0.0781945
-0.0191351	35.9251900	-7.3137300	-0.0493881
-0.0194098	35.8964000	-7.2558060	0.0082247
-0.0197455	35.8676000	-7.2268440	0.0370312
-0.0197760	35.8676000	-7.1978820	0.0658376
-0.0198370	35.8676000	-7.1978820	0.0658376
-0.0198370	35.8676000	-7.1978820	0.0946440
-0.0195624	35.8676000	-7.1978820	0.1234504
-0.0191656	35.8676000	-7.1978820	0.1234504
-0.0188910	35.8676000	-7.1978820	0.1234504
-0.0184332	35.9251900	-7.1978820	0.1234504
-0.0181585	35.9539900	-7.1978820	0.1234504
-0.0181280	35.9827900	-7.1978820	0.1234504
-0.0180975	36.0115900	-7.1978820	0.1234504
-0.0180975	36.0403800	-7.1978820	0.1234504
-0.0181890	36.0979700	-7.1978820	0.1234504
-0.0185858	36.5011300	-7.1978820	0.1234504
-0.0186468	36.5587200	-7.1978820	0.1234504
-0.0186163	36.5875200	-7.2268440	0.1234504
-0.0180059	36.5875200	-7.2847680	0.1234504
-0.0172735	36.5875200	-7.3426920	0.1234504
-0.0166631	36.5875200	-7.3716550	0.1234504
-0.0161748	36.5587200	-7.4585400	0.1234504
-0.0161748	36.5587200	-7.4875030	0.1234504
-0.0162053	36.7027100	-7.5164650	0.2962889
-0.0162664	36.7027100	-7.5454270	0.3250954
-0.0162664	36.4723300	-7.5454270	0.3539018
-0.0162664	36.0403800	-7.5454270	0.3827082
-0.0163274	35.7812100	-7.5454270	0.6131596
-0.0168157	35.7236200	-7.5454270	0.6419660
-0.0174261	35.6948200	-7.5454270	0.8148046
-0.0184027	35.6948200	-7.2847680	0.8436109
-0.0188604	35.6948200	-7.2558060	0.9012238
-0.0188910	35.4644500	-7.1978820	0.9300302
-0.0188910	35.1476900	-7.1399580	1.1316750
-0.0188910	34.8885200	-7.0820340	1.1604820
-0.0188910	34.8309200	-7.0530710	1.3045140
-0.0190741	34.8309200	-7.0241100	1.3333200
-0.0198981	35.0325000	-6.9951480	1.3621260
-0.0206916	35.2916700	-6.9661860	1.3621260
-0.0209662	35.3204700	-6.9372230	1.3621260
-0.0209967	35.3204700	-6.9372230	1.3621260
-0.0208747	35.3204700	-6.9372230	1.3621260
-0.0203253	35.2052800	-6.9372230	1.3621260
-0.0197150	35.1764800	-7.0530710	1.3621260
-0.0196539	35.3492600	-7.0820340	1.3621260
-0.0193182	35.6948200	-7.1689200	1.3621260
-0.0189520	35.7812100	-7.2268440	1.3621260
-0.0181585	36.0691800	-7.4585400	1.3333200
-0.0173345	36.1267700	-7.5454270	1.2469010
-0.0162664	36.1555700	-7.8929720	1.2180940
-0.0152898	36.1843600	-7.9508960	0.9588366
-0.0145573	36.3859400	-8.3563640	0.9300302
-0.0141606	36.8466900	-8.4432510	0.8724174
-0.0133976	37.2210400	-8.7907950	0.8436109
-0.0124516	37.2786400	-8.8487200	0.5843531
-0.0114444	37.4802100	-9.1962640	0.5555468
-0.0106204	37.5090100	-9.2831510	0.3827082
-0.0094607	37.5666000	-9.6886200	0.3539018
-0.0085147	37.6529900	-9.7465440	0.1234504
-0.0078433	38.1137400	-10.0940900	0.0946440
-0.0074465	38.4305000	-10.1809700	-0.1070009
-0.0068361	38.6320800	-10.4706000	-0.1358074
-0.0063479	38.8336600	-10.5285200	-0.3086459
-0.0058596	39.1216200	-10.8471000	-0.3374523
-0.0053407	39.1792200	-10.9050300	-0.5679037
-0.0046693	39.4095900	-11.1656800	-0.5967101
-0.0043336	39.7263500	-11.1946500	-0.8847743
-0.0039979	40.1583000	-11.2815300	-0.9135807
-0.0035707	40.3598800	-11.4553100	-1.1440320
-0.0029603	40.6190500	-11.6870000	-1.1728390
-0.0026856	40.8782200	-11.7449300	-1.4609030
-0.0024110	41.1085900	-11.9476600	-1.4897090
-0.0023194	41.3677600	-12.0055800	-1.7201600
-0.0021363	41.6845200	-12.2662400	-1.7489670
-0.0021058	42.0012900	-12.3241700	-1.9218060
-0.0016785	42.0588800	-12.5269000	-1.9506120
-0.0012513	42.2604600	-12.5558600	-2.1234510
-0.0009156	42.5196300	-12.7875600	-2.1522570
-0.0008850	42.5772200	-12.8165200	-2.2098700
-0.0008545	42.8363900	-12.8744500	-2.2386760
-0.0008545	43.0379700	-12.9034100	-2.4403210
-0.0013123	43.4123300	-12.9323700	-2.4691270
-0.0019227	43.4699200	-12.9323700	-2.4979340
-0.0022584	43.4987100	-12.9323700	-2.5267400
-0.0027467	43.4987100	-12.9323700	-2.5843530
-0.0035401	43.5275100	-12.9323700	-2.6131600
-0.0044862	43.5851100	-12.7586000	-2.6419660
-0.0053102	43.8730700	-12.7296400	-2.6707720
-0.0063784	44.1898300	-12.6717100	-2.6995790
-0.0072024	44.3914100	-12.6137900	-2.7283850
-0.0072634	44.4202100	-12.3820900	-2.7571920
-0.0072634	44.4202100	-12.3531300	-2.7859980
-0.0072634	44.1610400	-12.3531300	-2.8148050
-0.0072634	44.1322400	-12.3241700	-2.8148050
-0.0074770	44.1034400	-12.2952100	-2.8148050
-0.0080264	44.1034400	-12.2662400	-2.8436110
-0.0089114	44.3914100	-12.2083200	-2.8436110
-0.0093692	44.4202100	-12.1793600	-2.8436110
-0.0094302	44.4202100	-12.1214300	-2.8436110
-0.0094607	44.1034400	-12.0635100	-2.8436110
-0.0094607	43.8442800	-11.8607700	-2.8436110
-0.0094607	43.7866800	-11.8318100	-2.8148050
-0.0094913	43.7578800	-11.7738900	-2.7859980
-0.0100711	43.7578800	-11.7449300	-2.7283850
-0.0106510	43.7578800	-11.6870000	-2.6995790
-0.0107120	43.7578800	-11.6580400	-2.5267400
-0.0107730	43.6427000	-11.6001200	-2.4979340
-0.0108036	43.3259400	-11.5421900	-2.4979340
-0.0108036	43.0091700	-11.4842700	-2.4691270
-0.0108646	42.9515800	-11.4263400	-2.4403210
-0.0115360	42.9227800	-11.2236100	-2.4115150
-0.0122074	42.9227800	-11.1946500	-2.2098700
-0.0127567	42.9227800	-11.1367200	-2.1810630
-0.0128178	42.9227800	-11.0788000	-2.1522570
-0.0131840	42.9227800	-11.0498400	-2.1234510
-0.0132145	42.6348200	-11.0208700	-2.0658380
-0.0132145	42.3468500	-10.9629500	-2.0370310
-0.0129399	42.3180500	-10.9339900	-1.9794180
-0.0129093	42.2892600	-10.9339900	-1.9506120
-0.0129093	42.2604600	-10.9339900	-1.9218060
-0.0129093	42.2028700	-10.9050300	-1.8929990
-0.0129093	42.1164700	-10.9050300	-1.8353860
-0.0129093	41.9149000	-10.8760600	-1.8065800
-0.0129093	41.8573100	-10.8760600	-1.7777730
-0.0129093	41.5981400	-10.8471000	-1.7489670
-0.0129093	41.5693400	-10.8471000	-1.7201600
-0.0126652	41.5405400	-10.8471000	-1.6913540
-0.0121159	41.4829500	-10.8471000	-1.6625480
-0.0116276	41.4253600	-10.8471000	-1.6337410
-0.0112919	41.3965600	-10.9050300	-1.5761280
-0.0110477	41.3389700	-10.9339900	-1.5473220
-0.0105594	41.2813700	-10.9919100	-1.4897090
-0.0102237	41.0798000	-11.0498400	-1.4609030
-0.0097354	41.0222000	-11.1077600	-1.4320960
-0.0092166	40.7054400	-11.1656800	-1.4032900
-0.0087893	40.5038600	-11.2236100	-1.3456770
-0.0087588	40.4462700	-11.2525700	-1.3168710
-0.0089114	40.3886800	-11.2525700	-1.2592580
-0.0095218	40.3598800	-11.2525700	-1.2304510
-0.0099796	40.3310800	-11.2525700	-1.1728390
-0.0105899	40.2734900	-11.0788000	-1.1440320
-0.0108036	40.0431200	-11.0498400	-1.0864190
-0.0110172	39.7263500	-10.8181400	-1.0576130
-0.0112919	39.6687600	-10.7891800	-1.0000000
-0.0119022	39.6111700	-10.7312500	-0.9711936
-0.0124210	39.5823700	-10.6733300	-0.8847743
-0.0129093	39.5247800	-10.4416300	-0.8559679
-0.0133671	39.4671800	-10.4126700	-0.6543229
-0.0137333	39.1504200	-10.3547500	-0.6255165
-0.0137639	38.7184700	-10.2678600	-0.5967101
-0.0141301	38.4017100	-9.9782400	-0.5679037
-0.0149236	38.3729100	-9.9203160	-0.5102909
-0.0160222	38.3441100	-9.6017330	-0.4526780
-0.0170293	38.3441100	-9.5438090	-0.2798395
-0.0182501	38.3441100	-9.3410750	-0.2510330
-0.0192572	38.3441100	-9.2831510	-0.2222266
-0.0198981	38.1425400	-9.0804170	-0.1934202
-0.0201422	37.8257800	-9.0224920	-0.1358074
-0.0206916	37.7681800	-8.8197570	-0.1070009
-0.0213019	37.7393800	-8.7618330	-0.0493881
-0.0221259	37.7105900	-8.5011750	-0.0205817
-0.0229194	37.7105900	-8.4722130	0.0370312
-0.0240181	37.7105900	-8.3853260	0.0658376
-0.0249031	37.7105900	-8.1825920	0.0946440
-0.0255745	37.6242000	-7.9219340	0.1234504
-0.0261238	37.3650300	-7.8350470	0.1810633
-0.0270699	37.1058600	-7.4875030	0.2098697
-0.0281381	37.0770600	-7.4295780	0.4115146
-0.0294504	37.0194700	-7.0241100	0.4403211
-0.0308542	36.9906700	-6.9372230	0.4691275
